Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides 71007_Siyu_4H	Peptides 71007_Siyu_4M	Peptides 71007_Siyu_5H	Peptides 71007_Siyu_5M	Peptides 90611_siyu_rim15H	Peptides 90611_siyu_rim15M	Razor + unique peptides 71007_Siyu_4H	Razor + unique peptides 71007_Siyu_4M	Razor + unique peptides 71007_Siyu_5H	Razor + unique peptides 71007_Siyu_5M	Razor + unique peptides 90611_siyu_rim15H	Razor + unique peptides 90611_siyu_rim15M	Unique peptides 71007_Siyu_4H	Unique peptides 71007_Siyu_4M	Unique peptides 71007_Siyu_5H	Unique peptides 71007_Siyu_5M	Unique peptides 90611_siyu_rim15H	Unique peptides 90611_siyu_rim15M	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Identification type 71007_Siyu_4H	Identification type 71007_Siyu_4M	Identification type 71007_Siyu_5H	Identification type 71007_Siyu_5M	Identification type 90611_siyu_rim15H	Identification type 90611_siyu_rim15M	Ratio M/L	Ratio M/L normalized	Ratio M/L variability [%]	Ratio M/L count	Ratio M/L iso-count	Ratio M/L type	Ratio H/L	Ratio H/L normalized	Ratio H/L variability [%]	Ratio H/L count	Ratio H/L iso-count	Ratio H/L type	Ratio H/M	Ratio H/M normalized	Ratio H/M variability [%]	Ratio H/M count	Ratio H/M iso-count	Ratio H/M type	Ratio M/L 71007_Siyu_4H	Ratio M/L 71007_Siyu_4M	Ratio M/L 71007_Siyu_5H	Ratio M/L 71007_Siyu_5M	Ratio M/L 90611_siyu_rim15H	Ratio M/L 90611_siyu_rim15M	Ratio M/L normalized 71007_Siyu_4H	Ratio M/L normalized 71007_Siyu_4M	Ratio M/L normalized 71007_Siyu_5H	Ratio M/L normalized 71007_Siyu_5M	Ratio M/L normalized 90611_siyu_rim15H	Ratio M/L normalized 90611_siyu_rim15M	Ratio M/L variability [%] 71007_Siyu_4H	Ratio M/L variability [%] 71007_Siyu_4M	Ratio M/L variability [%] 71007_Siyu_5H	Ratio M/L variability [%] 71007_Siyu_5M	Ratio M/L variability [%] 90611_siyu_rim15H	Ratio M/L variability [%] 90611_siyu_rim15M	Ratio M/L count 71007_Siyu_4H	Ratio M/L count 71007_Siyu_4M	Ratio M/L count 71007_Siyu_5H	Ratio M/L count 71007_Siyu_5M	Ratio M/L count 90611_siyu_rim15H	Ratio M/L count 90611_siyu_rim15M	Ratio M/L iso-count 71007_Siyu_4H	Ratio M/L iso-count 71007_Siyu_4M	Ratio M/L iso-count 71007_Siyu_5H	Ratio M/L iso-count 71007_Siyu_5M	Ratio M/L iso-count 90611_siyu_rim15H	Ratio M/L iso-count 90611_siyu_rim15M	Ratio M/L type 71007_Siyu_4H	Ratio M/L type 71007_Siyu_4M	Ratio M/L type 71007_Siyu_5H	Ratio M/L type 71007_Siyu_5M	Ratio M/L type 90611_siyu_rim15H	Ratio M/L type 90611_siyu_rim15M	Ratio H/L 71007_Siyu_4H	Ratio H/L 71007_Siyu_4M	Ratio H/L 71007_Siyu_5H	Ratio H/L 71007_Siyu_5M	Ratio H/L 90611_siyu_rim15H	Ratio H/L 90611_siyu_rim15M	Ratio H/L normalized 71007_Siyu_4H	Ratio H/L normalized 71007_Siyu_4M	Ratio H/L normalized 71007_Siyu_5H	Ratio H/L normalized 71007_Siyu_5M	Ratio H/L normalized 90611_siyu_rim15H	Ratio H/L normalized 90611_siyu_rim15M	Ratio H/L variability [%] 71007_Siyu_4H	Ratio H/L variability [%] 71007_Siyu_4M	Ratio H/L variability [%] 71007_Siyu_5H	Ratio H/L variability [%] 71007_Siyu_5M	Ratio H/L variability [%] 90611_siyu_rim15H	Ratio H/L variability [%] 90611_siyu_rim15M	Ratio H/L count 71007_Siyu_4H	Ratio H/L count 71007_Siyu_4M	Ratio H/L count 71007_Siyu_5H	Ratio H/L count 71007_Siyu_5M	Ratio H/L count 90611_siyu_rim15H	Ratio H/L count 90611_siyu_rim15M	Ratio H/L iso-count 71007_Siyu_4H	Ratio H/L iso-count 71007_Siyu_4M	Ratio H/L iso-count 71007_Siyu_5H	Ratio H/L iso-count 71007_Siyu_5M	Ratio H/L iso-count 90611_siyu_rim15H	Ratio H/L iso-count 90611_siyu_rim15M	Ratio H/L type 71007_Siyu_4H	Ratio H/L type 71007_Siyu_4M	Ratio H/L type 71007_Siyu_5H	Ratio H/L type 71007_Siyu_5M	Ratio H/L type 90611_siyu_rim15H	Ratio H/L type 90611_siyu_rim15M	Ratio H/M 71007_Siyu_4H	Ratio H/M 71007_Siyu_4M	Ratio H/M 71007_Siyu_5H	Ratio H/M 71007_Siyu_5M	Ratio H/M 90611_siyu_rim15H	Ratio H/M 90611_siyu_rim15M	Ratio H/M normalized 71007_Siyu_4H	Ratio H/M normalized 71007_Siyu_4M	Ratio H/M normalized 71007_Siyu_5H	Ratio H/M normalized 71007_Siyu_5M	Ratio H/M normalized 90611_siyu_rim15H	Ratio H/M normalized 90611_siyu_rim15M	Ratio H/M variability [%] 71007_Siyu_4H	Ratio H/M variability [%] 71007_Siyu_4M	Ratio H/M variability [%] 71007_Siyu_5H	Ratio H/M variability [%] 71007_Siyu_5M	Ratio H/M variability [%] 90611_siyu_rim15H	Ratio H/M variability [%] 90611_siyu_rim15M	Ratio H/M count 71007_Siyu_4H	Ratio H/M count 71007_Siyu_4M	Ratio H/M count 71007_Siyu_5H	Ratio H/M count 71007_Siyu_5M	Ratio H/M count 90611_siyu_rim15H	Ratio H/M count 90611_siyu_rim15M	Ratio H/M iso-count 71007_Siyu_4H	Ratio H/M iso-count 71007_Siyu_4M	Ratio H/M iso-count 71007_Siyu_5H	Ratio H/M iso-count 71007_Siyu_5M	Ratio H/M iso-count 90611_siyu_rim15H	Ratio H/M iso-count 90611_siyu_rim15M	Ratio H/M type 71007_Siyu_4H	Ratio H/M type 71007_Siyu_4M	Ratio H/M type 71007_Siyu_5H	Ratio H/M type 71007_Siyu_5M	Ratio H/M type 90611_siyu_rim15H	Ratio H/M type 90611_siyu_rim15M	Sequence coverage 71007_Siyu_4H [%]	Sequence coverage 71007_Siyu_4M [%]	Sequence coverage 71007_Siyu_5H [%]	Sequence coverage 71007_Siyu_5M [%]	Sequence coverage 90611_siyu_rim15H [%]	Sequence coverage 90611_siyu_rim15M [%]	Intensity	Intensity L	Intensity M	Intensity H	Intensity 71007_Siyu_4H	Intensity L 71007_Siyu_4H	Intensity M 71007_Siyu_4H	Intensity H 71007_Siyu_4H	Intensity 71007_Siyu_4M	Intensity L 71007_Siyu_4M	Intensity M 71007_Siyu_4M	Intensity H 71007_Siyu_4M	Intensity 71007_Siyu_5H	Intensity L 71007_Siyu_5H	Intensity M 71007_Siyu_5H	Intensity H 71007_Siyu_5H	Intensity 71007_Siyu_5M	Intensity L 71007_Siyu_5M	Intensity M 71007_Siyu_5M	Intensity H 71007_Siyu_5M	Intensity 90611_siyu_rim15H	Intensity L 90611_siyu_rim15H	Intensity M 90611_siyu_rim15H	Intensity H 90611_siyu_rim15H	Intensity 90611_siyu_rim15M	Intensity L 90611_siyu_rim15M	Intensity M 90611_siyu_rim15M	Intensity H 90611_siyu_rim15M	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
sp|P32474|EUG1_YEAST	sp|P32474|EUG1_YEAST	3	3	3	sp|P32474|EUG1_YEAST Protein disulfide-isomerase EUG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EUG1 PE=1 SV=1	1	3	3	3	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	6.4	6.4	6.4	58.981	517	517	0	7.4504	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	2.3	2.3	2.3	2.3	4.1	4.1	60360000	0	27603000	32756000	908660	0	0	908660	929350	0	929350	0	1157500	0	0	1157500	1153100	0	1153100	0	30690000	0	0	30690000	25521000	0	25521000	0				607	1903;2226;12636	True;True;True	1971;1972;2310;13204	4791;4792;4793;4794;5509;5510;5511;5512;31750;31751	6046;6047;6048;6049;6985;6986;6987;6988;6989;41277;41278	6048;6988;41278			-1
sp|P32476|ERG1_YEAST	sp|P32476|ERG1_YEAST	14	14	14	sp|P32476|ERG1_YEAST Squalene monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG1 PE=1 SV=2	1	14	14	14	0	0	0	0	11	11	0	0	0	0	11	11	0	0	0	0	11	11	29.6	29.6	29.6	55.125	496	496	0	54.982					By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	0	0	0	24	23.2	3385300000	13216000	1551600000	1820500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830200000	9709700	0	1820500000	1555100000	3506300	1551600000	0				608	726;2154;2182;2202;3907;4775;4961;5421;8015;8812;9823;11795;12025;12026	True;True;True;True;True;True;True;True;True;True;True;True;True;True	755;2234;2263;2264;2284;4042;4944;5135;5618;5619;8374;9201;9202;10254;12327;12566;12567	1973;5315;5375;5376;5377;5378;5417;5418;5419;5420;9326;11392;11393;11394;11395;11876;11877;13010;13011;13012;13013;13014;19628;21510;21511;21512;24111;24112;24113;29482;30128;30129;30130	2597;6686;6755;6756;6757;6758;6820;6821;6822;6823;11649;14207;14208;14209;14210;14211;14855;14856;16326;16327;16328;16329;16330;24997;27321;27322;27323;30753;30754;30755;38279;39165;39166;39167	2597;6686;6756;6823;11649;14209;14855;16329;24997;27323;30755;38279;39166;39167	489;490;491;492	53;62;330;339	-1
sp|P32478|HS150_YEAST	sp|P32478|HS150_YEAST	2	2	1	sp|P32478|HS150_YEAST Cell wall mannoprotein HSP150 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP150 PE=1 SV=2	1	2	2	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	4.4	4.4	2.4	41.059	413	413	0	5.5793						By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	0	0	0	0	4.4	351700000	0	351700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351700000	0	351700000	0				609	4832;11075	True;True	5003;11559	11563;27533	14465;35627	14465;35627			-1
sp|P32481|IF2G_YEAST	sp|P32481|IF2G_YEAST	24	24	24	sp|P32481|IF2G_YEAST Eukaryotic translation initiation factor 2 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD11 PE=1 SV=1	1	24	24	24	6	6	8	8	15	14	6	6	8	8	15	14	6	6	8	8	15	14	53.7	53.7	53.7	57.865	527	527	0	148.36	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	20.1	18.4	19.7	19	36.2	34.7	1577900000	0	799060000	778870000	23248000	0	0	23248000	18574000	0	18574000	0	20231000	0	0	20231000	25341000	0	25341000	0	735390000	0	0	735390000	755150000	0	755150000	0				610	148;515;1285;1289;1505;1571;2482;3241;3939;4245;4270;6202;6313;6471;6546;6823;6824;6932;7301;9012;9499;11326;11437;11447	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	151;536;1337;1341;1562;1628;2570;3354;4075;4394;4419;6428;6429;6545;6708;6783;7071;7072;7184;7565;9406;9915;11825;11942;11953	395;396;397;398;1427;3468;3469;3470;3475;3476;3952;3953;3954;3955;4097;4098;6068;6069;6070;7820;7821;9388;9389;10072;10073;10127;14986;14987;14988;15308;15309;15680;15681;15682;15859;15860;16563;16564;16565;16566;16567;16568;16569;16810;16811;16812;16813;17739;17740;21975;23278;23279;28174;28175;28479;28480;28481;28482;28503;28504	517;518;519;520;1831;4492;4493;4494;4495;4500;4501;5069;5070;5071;5072;5073;5263;5264;7636;7637;7638;7639;9750;9751;11723;11724;12535;12536;12598;18979;18980;18981;19505;19506;19969;19970;19971;20201;20202;21121;21122;21123;21124;21125;21126;21127;21429;21430;21431;21432;21433;22570;22571;27895;27896;29625;29626;36527;36528;36921;36922;36923;36924;36925;36960;36961	519;1831;4492;4501;5071;5264;7636;9751;11723;12535;12598;18981;19505;19969;20201;21122;21123;21433;22570;27895;29626;36527;36923;36961	493	463	-1
sp|P32485|HOG1_YEAST	sp|P32485|HOG1_YEAST	5	5	5	sp|P32485|HOG1_YEAST Mitogen-activated protein kinase HOG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOG1 PE=1 SV=2	1	5	5	5	0	0	0	0	4	4	0	0	0	0	4	4	0	0	0	0	4	4	11.3	11.3	11.3	48.858	435	435	0	11.787					By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	0	0	0	9.7	9.2	51458000	0	41132000	10326000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10326000	0	0	10326000	41132000	0	41132000	0				611	2136;7600;8450;11138;11197	True;True;True;True;True	2216;7919;8826;11626;11686	5275;5276;18603;20699;27668;27669;27823;27824	6637;6638;6639;23723;26354;35808;35809;36015;36016	6639;23723;26354;35808;36016			-1
sp|P32486|KRE6_YEAST	sp|P32486|KRE6_YEAST	3	3	3	sp|P32486|KRE6_YEAST Beta-glucan synthesis-associated protein KRE6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRE6 PE=1 SV=2	1	3	3	3	0	0	0	0	1	3	0	0	0	0	1	3	0	0	0	0	1	3	6.1	6.1	6.1	80.122	720	720	0	10.263					By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	0	0	0	1.8	6.1	95309000	0	59131000	36178000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36178000	0	0	36178000	59131000	0	59131000	0				612	2391;3768;11088	True;True;True	2479;3897;11572	5883;9027;27570;27571	7422;11319;35698;35699	7422;11319;35699			-1
sp|P32494|NGG1_YEAST	sp|P32494|NGG1_YEAST	2	2	2	sp|P32494|NGG1_YEAST Chromatin-remodeling complexes subunit NGG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NGG1 PE=1 SV=1	1	2	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	2.7	2.7	2.7	79.281	702	702	0.0025413	2.8047					By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	0	0	0	1.6	1.1	80822000	0	80822000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80822000	0	80822000	0				613	1858;9412	True;True	1923;9821	4706;23070	5957;29356	5957;29356			-1
sp|P32495|NHP2_YEAST	sp|P32495|NHP2_YEAST	4	4	4	sp|P32495|NHP2_YEAST H/ACA ribonucleoprotein complex subunit NHP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NHP2 PE=1 SV=2	1	4	4	4	0	1	1	0	2	3	0	1	1	0	2	3	0	1	1	0	2	3	19.2	19.2	19.2	17.122	156	156	0	7.7643		By MS/MS	By MS/MS		By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	14.1	14.1	0	10.9	16	380910000	0	253280000	127630000	0	0	0	0	6268600	0	6268600	0	4627500	0	0	4627500	0	0	0	0	123010000	0	0	123010000	247010000	0	247010000	0				614	2967;7620;11187;11188	True;True;True;True	3076;7945;11676;11677	7127;18661;18662;27794;27795;27796;27797;27798	8859;23805;23806;35973;35974;35975;35976;35977	8859;23805;35974;35976			-1
sp|P32496|RPN12_YEAST	sp|P32496|RPN12_YEAST	8	8	8	sp|P32496|RPN12_YEAST 26S proteasome regulatory subunit RPN12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN12 PE=1 SV=3	1	8	8	8	1	1	1	1	5	3	1	1	1	1	5	3	1	1	1	1	5	3	29.9	29.9	29.9	31.919	274	274	0	27.011	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	3.3	3.3	4.7	4.7	19.7	13.5	294720000	0	81761000	212960000	1046900	0	0	1046900	797240	0	797240	0	1568400	0	0	1568400	750590	0	750590	0	210340000	0	0	210340000	80213000	0	80213000	0				615	640;641;8048;8279;8498;9235;9825;12360	True;True;True;True;True;True;True;True	665;666;8408;8651;8878;9634;10256;12916	1758;1759;1760;1761;19700;19701;20294;20802;22589;22590;24116;31020	2276;2277;2278;2279;25088;25089;25852;26476;28762;28763;30758;40303	2276;2278;25089;25852;26476;28763;30758;40303			-1
sp|P32497|EIF3C_YEAST	sp|P32497|EIF3C_YEAST	14	14	14	sp|P32497|EIF3C_YEAST Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2	1	14	14	14	3	3	2	3	8	8	3	3	2	3	8	8	3	3	2	3	8	8	19.1	19.1	19.1	93.203	812	812	0	124.18	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	6.5	6	4.8	5.3	12.1	12.2	848690000	0	381780000	466910000	7292800	0	0	7292800	9373700	0	9373700	0	10578000	0	0	10578000	7068600	0	7068600	0	449040000	0	0	449040000	365340000	0	365340000	0				616	853;2950;3251;5276;5891;6566;6953;7030;7031;8989;10774;12227;12228;12329	True;True;True;True;True;True;True;True;True;True;True;True;True;True	896;3059;3365;5467;6107;6805;7205;7284;7285;9382;11246;12775;12776;12885	2316;7101;7102;7851;12649;12650;14255;14256;15915;15916;16857;17035;17036;17037;17038;17039;17040;21911;21912;26799;30642;30643;30644;30645;30646;30647;30648;30933;30934	3020;8830;8831;9792;15881;15882;18094;18095;20269;20270;21481;21688;21689;21690;21691;21692;21693;21694;21695;21696;27775;27776;34661;39799;39800;39801;39802;39803;39804;39805;39806;40179;40180	3020;8830;9792;15882;18094;20269;21481;21690;21693;27775;34661;39800;39806;40179	494	123	-1
sp|P32499|NUP2_YEAST	sp|P32499|NUP2_YEAST	9	9	9	sp|P32499|NUP2_YEAST Nucleoporin NUP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP2 PE=1 SV=2	1	9	9	9	0	2	0	0	4	6	0	2	0	0	4	6	0	2	0	0	4	6	18.5	18.5	18.5	77.88	720	720	0	27.387		By MS/MS			By MS/MS	By MS/MS	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	0	0	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	Median	Median	Median	Median	Median	Median	0	4.3	0	0	7.4	13.1	120030000	0	80171000	39860000	0	0	0	0	2955400	0	2955400	0	0	0	0	0	0	0	0	0	39860000	0	0	39860000	77215000	0	77215000	0				617	191;2303;3616;3648;7865;10076;10089;11112;11310	True;True;True;True;True;True;True;True;True	195;2389;3741;3773;8216;10523;10536;11598;11809	507;508;5690;5691;8684;8753;19281;24763;24764;24796;27619;28145	672;673;7200;7201;10861;10953;24576;31577;31578;31611;35756;36495	673;7200;10861;10953;24576;31577;31611;35756;36495			-1
